kwh_credit_primary_key,satellite,bill_start,bill_end,kwh_credit_applied,kwh_credit_applied_value,kwh_credit_type,production_period,customer,identifier,discount,kwh_credit_primary_key_unique_check,entry
10016037102_43670_43699_43698_credits_000001,10016037102,7/24/2019,8/22/2019,216,-19.17,credits,8/21/2019,CUST-00616,10016037102_43670_43699_43698_credits,10.00%,1,849
10016690165_43670_43700_43698_credits_000001,10016690165,7/24/2019,8/23/2019,577,-51.22,credits,8/21/2019,CUST-00599,10016690165_43670_43700_43698_credits,10.00%,1,850
10016690546_43670_43700_43698_credits_000001,10016690546,7/24/2019,8/23/2019,1143,-101.51,credits,8/21/2019,CUST-00600,10016690546_43670_43700_43698_credits,10.00%,1,851
10016801515_43670_43699_43698_credits_000001,10016801515,7/24/2019,8/22/2019,4,-0.34,credits,8/21/2019,CUST-00617,10016801515_43670_43699_43698_credits,10.00%,1,852
10016995309_43670_43700_43698_credits_000001,10016995309,7/24/2019,8/23/2019,651,-57.81,credits,8/21/2019,CUST-00601,10016995309_43670_43700_43698_credits,10.00%,1,853
10042214899_43670_43698_43698_credits_000001,10042214899,7/24/2019,8/21/2019,744,-66.08,credits,8/21/2019,CUST-00611,10042214899_43670_43698_43698_credits,10.00%,1,854
10046129846_43670_43698_43698_credits_000001,10046129846,7/24/2019,8/21/2019,4,-0.34,credits,8/21/2019,CUST-00622,10046129846_43670_43698_43698_credits,10.00%,1,855
10016792920_43671_43700_43698_credits_000001,10016792920,7/25/2019,8/23/2019,424,-37.46,credits,8/21/2019,CUST-00734,10016792920_43671_43700_43698_credits,10.00%,1,856
10018408350_43671_43700_43698_credits_000001,10018408350,7/25/2019,8/23/2019,605,-53.44,credits,8/21/2019,CUST-00751,10018408350_43671_43700_43698_credits,10.00%,1,857
10039139919_43671_43700_43698_credits_000001,10039139919,7/25/2019,8/23/2019,343,-30.29,credits,8/21/2019,CUST-00737,10039139919_43671_43700_43698_credits,10.00%,1,858
10041142729_43671_43698_43698_credits_000001,10041142729,7/25/2019,8/21/2019,486,-42.9,credits,8/21/2019,CUST-00735,10041142729_43671_43698_43698_credits,10.00%,1,859
10046373824_43671_43700_43698_credits_000001,10046373824,7/25/2019,8/23/2019,86,-7.6,credits,8/21/2019,CUST-00736,10046373824_43671_43700_43698_credits,10.00%,1,860
10048737984_43671_43703_43698_credits_000001,10048737984,7/25/2019,8/26/2019,1087,-95.11,credits,8/21/2019,CUST-00720,10048737984_43671_43703_43698_credits,10.00%,1,861
10014228778_43671_43699_43698_credits_000001,10014228778,7/25/2019,8/22/2019,2116,-186.84,credits,8/21/2019,CUST-00673,10014228778_43671_43699_43698_credits,10.00%,1,862
10017263772_43671_43700_43698_credits_000001,10017263772,7/25/2019,8/23/2019,811,-69.18,credits,8/21/2019,CUST-00602,10017263772_43671_43700_43698_credits,10.00%,1,863
10018516392_43671_43700_43698_credits_000001,10018516392,7/25/2019,8/23/2019,750,-66.24,credits,8/21/2019,CUST-00604,10018516392_43671_43700_43698_credits,10.00%,1,864
10018625300_43671_43699_43698_credits_000001,10018625300,7/25/2019,8/22/2019,108,-9.29,credits,8/21/2019,CUST-00483,10018625300_43671_43699_43698_credits,10.00%,1,865
10018625342_43671_43699_43698_credits_000001,10018625342,7/25/2019,8/22/2019,49,-4.22,credits,8/21/2019,CUST-00483,10018625342_43671_43699_43698_credits,10.00%,1,866
10019085587_43671_43703_43698_credits_000001,10019085587,7/25/2019,8/26/2019,1670,-146.12,credits,8/21/2019,CUST-00592,10019085587_43671_43703_43698_credits,10.00%,1,867
10021238935_43671_43699_43698_credits_000001,10021238935,7/25/2019,8/22/2019,338,-29.85,credits,8/21/2019,CUST-00483,10021238935_43671_43699_43698_credits,10.00%,1,868
10028372414_43671_43703_43698_credits_000001,10028372414,7/25/2019,8/26/2019,441,-38.59,credits,8/21/2019,CUST-00593,10028372414_43671_43703_43698_credits,10.00%,1,869
10032751975_43671_43698_43698_credits_000001,10032751975,7/25/2019,8/21/2019,1051,-92.8,credits,8/21/2019,CUST-00605,10032751975_43671_43698_43698_credits,10.00%,1,870
10039297378_43671_43699_43698_credits_000001,10039297378,7/25/2019,8/22/2019,4,-0.34,credits,8/21/2019,CUST-00608,10039297378_43671_43699_43698_credits,10.00%,1,871
10039364715_43671_43700_43698_credits_000001,10039364715,7/25/2019,8/23/2019,209,-18.44,credits,8/21/2019,CUST-00609,10039364715_43671_43700_43698_credits,10.00%,1,872
10039540272_43671_43698_43698_credits_000001,10039540272,7/25/2019,8/21/2019,1528,-134.91,credits,8/21/2019,CUST-00462,10039540272_43671_43698_43698_credits,10.00%,1,873
10040985805_43671_43698_43698_credits_000001,10040985805,7/25/2019,8/21/2019,280,-24.76,credits,8/21/2019,CUST-00562,10040985805_43671_43698_43698_credits,10.00%,1,874
10040985821_43671_43698_43698_credits_000001,10040985821,7/25/2019,8/21/2019,258,-22.8,credits,8/21/2019,CUST-00562,10040985821_43671_43698_43698_credits,10.00%,1,875
10040985847_43671_43698_43698_credits_000001,10040985847,7/25/2019,8/21/2019,519,-45.83,credits,8/21/2019,CUST-00562,10040985847_43671_43698_43698_credits,10.00%,1,876
10042666007_43671_43700_43698_credits_000001,10042666007,7/25/2019,8/23/2019,646,-57.04,credits,8/21/2019,CUST-00687,10042666007_43671_43700_43698_credits,10.00%,1,877
10044703790_43671_43700_43698_credits_000001,10044703790,7/25/2019,8/23/2019,295,-26.06,credits,8/21/2019,CUST-00609,10044703790_43671_43700_43698_credits,10.00%,1,878
10044798964_43671_43700_43698_credits_000001,10044798964,7/25/2019,8/23/2019,285,-24.04,credits,8/21/2019,CUST-00612,10044798964_43671_43700_43698_credits,10.00%,1,879
10044798980_43671_43700_43698_credits_000001,10044798980,7/25/2019,8/23/2019,388,-36.46,credits,8/21/2019,CUST-00612,10044798980_43671_43700_43698_credits,10.00%,1,880
10046718481_43672_43704_43698_credits_000001,10046718481,7/26/2019,8/27/2019,156,-13.21,credits,8/21/2019,CUST-00756,10046718481_43672_43704_43698_credits,10.00%,1,881
10011561866_43672_43703_43698_credits_000001,10011561866,7/26/2019,8/26/2019,1144,-99.53,credits,8/21/2019,CUST-00582,10011561866_43672_43703_43698_credits,10.00%,1,882
10011743365_43672_43700_43698_credits_000001,10011743365,7/26/2019,8/23/2019,950,-83.41,credits,8/21/2019,CUST-00583,10011743365_43672_43700_43698_credits,10.00%,1,883
10011743407_43672_43700_43698_credits_000001,10011743407,7/26/2019,8/23/2019,998,-87.62,credits,8/21/2019,CUST-00584,10011743407_43672_43700_43698_credits,10.00%,1,884
10011744165_43672_43703_43698_credits_000001,10011744165,7/26/2019,8/26/2019,379,-32.98,credits,8/21/2019,CUST-00585,10011744165_43672_43703_43698_credits,10.00%,1,885
10011800140_43672_43699_43698_credits_000001,10011800140,7/26/2019,8/22/2019,671,-53.09,credits,8/21/2019,CUST-00586,10011800140_43672_43699_43698_credits,10.00%,1,886
10011800769_43672_43699_43698_credits_000001,10011800769,7/26/2019,8/22/2019,1416,-124.26,credits,8/21/2019,CUST-00588,10011800769_43672_43699_43698_credits,10.00%,1,887
10011800777_43672_43699_43698_credits_000001,10011800777,7/26/2019,8/22/2019,475,-41.68,credits,8/21/2019,CUST-00588,10011800777_43672_43699_43698_credits,10.00%,1,888
10012271044_43672_43706_43698_credits_000001,10012271044,7/26/2019,8/29/2019,1628,-141.86,credits,8/21/2019,CUST-00569,10012271044_43672_43706_43698_credits,10.00%,1,889
10014812860_43672_43699_43698_credits_000001,10014812860,7/26/2019,8/22/2019,403,-35.37,credits,8/21/2019,CUST-00615,10014812860_43672_43699_43698_credits,10.00%,1,890
10018999606_43672_43703_43698_credits_000001,10018999606,7/26/2019,8/26/2019,1481,-128.84,credits,8/21/2019,CUST-00590,10018999606_43672_43703_43698_credits,10.00%,1,891
10030854110_43672_43703_43698_credits_000001,10030854110,7/26/2019,8/26/2019,218,-18.96,credits,8/21/2019,CUST-00713,10030854110_43672_43703_43698_credits,10.00%,1,892
10033512509_43672_43703_43698_credits_000001,10033512509,7/26/2019,8/26/2019,1078,-93.77,credits,8/21/2019,CUST-00595,10033512509_43672_43703_43698_credits,10.00%,1,893
10034054360_43672_43704_43698_credits_000001,10034054360,7/26/2019,8/27/2019,270,-22.49,credits,8/21/2019,CUST-00718,10034054360_43672_43704_43698_credits,10.00%,1,894
10036616364_43672_43703_43698_credits_000001,10036616364,7/26/2019,8/26/2019,921,-80.12,credits,8/21/2019,CUST-00560,10036616364_43672_43703_43698_credits,10.00%,1,895
10039462030_43672_43704_43698_credits_000001,10039462030,7/26/2019,8/27/2019,640,-52.58,credits,8/21/2019,CUST-00683,10039462030_43672_43704_43698_credits,10.00%,1,896
10039688774_43672_43700_43698_credits_000001,10039688774,7/26/2019,8/23/2019,4,-0.34,credits,8/21/2019,CUST-00610,10039688774_43672_43700_43698_credits,10.00%,1,897
10041085233_43672_43703_43698_credits_000001,10041085233,7/26/2019,8/26/2019,1202,-104.55,credits,8/21/2019,CUST-00596,10041085233_43672_43703_43698_credits,10.00%,1,898
10041554261_43672_43700_43698_credits_000001,10041554261,7/26/2019,8/23/2019,2768,-238.59,credits,8/21/2019,CUST-00597,10041554261_43672_43700_43698_credits,10.00%,1,899
10042225036_43672_43703_43698_credits_000001,10042225036,7/26/2019,8/26/2019,121,-10.52,credits,8/21/2019,CUST-00713,10042225036_43672_43703_43698_credits,10.00%,1,900
10044002136_43672_43704_43698_credits_000001,10044002136,7/26/2019,8/27/2019,350,-29,credits,8/21/2019,CUST-00674,10044002136_43672_43704_43698_credits,10.00%,1,901
10045517231_43672_43703_43698_credits_000001,10045517231,7/26/2019,8/26/2019,1069,-93,credits,8/21/2019,CUST-00598,10045517231_43672_43703_43698_credits,10.00%,1,902
10046918925_43672_43699_43698_credits_000001,10046918925,7/26/2019,8/22/2019,445,-39.05,credits,8/21/2019,CUST-00625,10046918925_43672_43699_43698_credits,10.00%,1,903
10048486129_43672_43704_43698_credits_000001,10048486129,7/26/2019,8/27/2019,729,-63.45,credits,8/21/2019,CUST-00675,10048486129_43672_43704_43698_credits,10.00%,1,904
10036386463_43673_43704_43698_credits_000001,10036386463,7/27/2019,8/27/2019,983,-85.1,credits,8/21/2019,CUST-00754,10036386463_43673_43704_43698_credits,10.00%,1,905
10046593496_43673_43700_43698_credits_000001,10046593496,7/27/2019,8/23/2019,399,-34.8,credits,8/21/2019,CUST-00758,10046593496_43673_43700_43698_credits,10.00%,1,906
10012141999_43673_43704_43698_credits_000001,10012141999,7/27/2019,8/27/2019,170,-14.7,credits,8/21/2019,CUST-00724,10012141999_43673_43704_43698_credits,10.00%,1,907
10042972025_43673_43700_43698_credits_000001,10042972025,7/27/2019,8/23/2019,414,-36.11,credits,8/21/2019,CUST-00732,10042972025_43673_43700_43698_credits,10.00%,1,908
10013768329_43673_43705_43698_credits_000001,10013768329,7/27/2019,8/28/2019,1955,-169.3,credits,8/21/2019,CUST-00545,10013768329_43673_43705_43698_credits,10.00%,1,909
10014192107_43673_43700_43698_credits_000001,10014192107,7/27/2019,8/23/2019,588,-51.3,credits,8/21/2019,CUST-00573,10014192107_43673_43700_43698_credits,10.00%,1,910
10014451826_43673_43700_43698_credits_000001,10014451826,7/27/2019,8/23/2019,641,-55.9,credits,8/21/2019,CUST-00574,10014451826_43673_43700_43698_credits,10.00%,1,911
10014583354_43673_43703_43698_credits_000001,10014583354,7/27/2019,8/26/2019,726,-59.61,credits,8/21/2019,CUST-00575,10014583354_43673_43703_43698_credits,10.00%,1,912
10017304469_43673_43703_43698_credits_000001,10017304469,7/27/2019,8/26/2019,4,-0.34,credits,8/21/2019,CUST-00556,10017304469_43673_43703_43698_credits,10.00%,1,913
10019056125_43673_43703_43698_credits_000001,10019056125,7/27/2019,8/26/2019,576,-49.8,credits,8/21/2019,CUST-00591,10019056125_43673_43703_43698_credits,10.00%,1,914
10032531930_43673_43700_43698_credits_000001,10032531930,7/27/2019,8/23/2019,512,-44.67,credits,8/21/2019,CUST-00577,10032531930_43673_43700_43698_credits,10.00%,1,915
10032738493_43673_43705_43698_credits_000001,10032738493,7/27/2019,8/28/2019,1067,-92.39,credits,8/21/2019,CUST-00559,10032738493_43673_43705_43698_credits,10.00%,1,916
10034469147_43673_43704_43698_credits_000001,10034469147,7/27/2019,8/27/2019,110,-9.51,credits,8/21/2019,CUST-00578,10034469147_43673_43704_43698_credits,10.00%,1,917
10036613296_43673_43703_43698_credits_000001,10036613296,7/27/2019,8/26/2019, -   ,0,credits,8/21/2019,CUST-00579,10036613296_43673_43703_43698_credits,10.00%,1,918
10039410674_43673_43705_43698_credits_000001,10039410674,7/27/2019,8/28/2019,1217,-105.39,credits,8/21/2019,CUST-00562,10039410674_43673_43705_43698_credits,10.00%,1,919
10042462035_43673_43704_43698_credits_000001,10042462035,7/27/2019,8/27/2019,181,-15.65,credits,8/21/2019,CUST-00691,10042462035_43673_43704_43698_credits,10.00%,1,920
10042999846_43673_43703_43698_credits_000001,10042999846,7/27/2019,8/26/2019,133,-11.49,credits,8/21/2019,CUST-00677,10042999846_43673_43703_43698_credits,10.00%,1,921
10044292224_43673_43700_43698_credits_000001,10044292224,7/27/2019,8/23/2019,420,-36.64,credits,8/21/2019,CUST-00580,10044292224_43673_43700_43698_credits,10.00%,1,922
10046366885_43673_43704_43698_credits_000001,10046366885,7/27/2019,8/27/2019,238,-20.58,credits,8/21/2019,CUST-00703,10046366885_43673_43704_43698_credits,10.00%,1,923
10048647993_43673_43700_43698_credits_000001,10048647993,7/27/2019,8/23/2019,272,-23.72,credits,8/21/2019,CUST-00715,10048647993_43673_43700_43698_credits,10.00%,1,924
10012530902_43675_43703_43698_credits_000001,10012530902,7/29/2019,8/26/2019,898,-77.54,credits,8/21/2019,CUST-00712,10012530902_43675_43703_43698_credits,10.00%,1,925
10016957150_43676_43704_43698_credits_000001,10016957150,7/30/2019,8/27/2019,633,-54.31,credits,8/21/2019,CUST-00741,10016957150_43676_43704_43698_credits,10.00%,1,926
10017182733_43676_43705_43698_credits_000001,10017182733,7/30/2019,8/28/2019,822,-70.59,credits,8/21/2019,CUST-00746,10017182733_43676_43705_43698_credits,10.00%,1,927
10030210339_43676_43704_43698_credits_000001,10030210339,7/30/2019,8/27/2019,301,-25.83,credits,8/21/2019,CUST-00743,10030210339_43676_43704_43698_credits,10.00%,1,928
10044782760_43676_43705_43698_credits_000001,10044782760,7/30/2019,8/28/2019,177,-15.2,credits,8/21/2019,CUST-00739,10044782760_43676_43705_43698_credits,10.00%,1,929
10012204466_43676_43704_43698_credits_000001,10012204466,7/30/2019,8/27/2019,1206,-103.49,credits,8/21/2019,CUST-00568,10012204466_43676_43704_43698_credits,10.00%,1,930
10012273792_43676_43704_43698_credits_000001,10012273792,7/30/2019,8/27/2019,416,-35.7,credits,8/21/2019,CUST-00570,10012273792_43676_43704_43698_credits,10.00%,1,931
10013635148_43676_43705_43698_credits_000001,10013635148,7/30/2019,8/28/2019,1374,-114.25,credits,8/21/2019,CUST-00543,10013635148_43676_43705_43698_credits,10.00%,1,932
10013768337_43676_43705_43698_credits_000001,10013768337,7/30/2019,8/28/2019,1985,-170.55,credits,8/21/2019,CUST-00545,10013768337_43676_43705_43698_credits,10.00%,1,933
10017183756_43676_43705_43698_credits_000001,10017183756,7/30/2019,8/28/2019,674,-57.91,credits,8/21/2019,CUST-00546,10017183756_43676_43705_43698_credits,10.00%,1,934
10017241497_43676_43706_43698_credits_000001,10017241497,7/30/2019,8/29/2019,543,-43.83,credits,8/21/2019,CUST-00547,10017241497_43676_43706_43698_credits,10.00%,1,935
10017244442_43676_43705_43698_credits_000001,10017244442,7/30/2019,8/28/2019,4,-0.34,credits,8/21/2019,CUST-00549,10017244442_43676_43705_43698_credits,10.00%,1,936
10017300129_43676_43705_43698_credits_000001,10017300129,7/30/2019,8/28/2019,1150,-98.81,credits,8/21/2019,CUST-00550,10017300129_43676_43705_43698_credits,10.00%,1,937
10017300384_43676_43705_43698_credits_000001,10017300384,7/30/2019,8/28/2019,479,-37.97,credits,8/21/2019,CUST-00551,10017300384_43676_43705_43698_credits,10.00%,1,938
10017300558_43676_43705_43698_credits_000001,10017300558,7/30/2019,8/28/2019,888,-73.84,credits,8/21/2019,CUST-00552,10017300558_43676_43705_43698_credits,10.00%,1,939
10017300574_43676_43705_43698_credits_000001,10017300574,7/30/2019,8/28/2019,4,-0.32,credits,8/21/2019,CUST-00553,10017300574_43676_43705_43698_credits,10.00%,1,940
10017303461_43676_43703_43698_credits_000001,10017303461,7/30/2019,8/26/2019,4,-0.32,credits,8/21/2019,CUST-00554,10017303461_43676_43703_43698_credits,10.00%,1,941
10017304246_43676_43703_43698_credits_000001,10017304246,7/30/2019,8/26/2019,296,-25.34,credits,8/21/2019,CUST-00555,10017304246_43676_43703_43698_credits,10.00%,1,942
10017304477_43676_43703_43698_credits_000001,10017304477,7/30/2019,8/26/2019,1072,-91.88,credits,8/21/2019,CUST-00557,10017304477_43676_43703_43698_credits,10.00%,1,943
10017486662_43676_43707_43698_credits_000001,10017486662,7/30/2019,8/30/2019,4,-0.34,credits,8/21/2019,CUST-00672,10017486662_43676_43707_43698_credits,10.00%,1,944
10031377012_43676_43704_43698_credits_000001,10031377012,7/30/2019,8/27/2019,878,-75.36,credits,8/21/2019,CUST-00558,10031377012_43676_43704_43698_credits,10.00%,1,945
10035267219_43676_43704_43698_credits_000001,10035267219,7/30/2019,8/27/2019,567,-48.65,credits,8/21/2019,CUST-00680,10035267219_43676_43704_43698_credits,10.00%,1,946
10036674280_43676_43705_43698_credits_000001,10036674280,7/30/2019,8/28/2019,143,-12.27,credits,8/21/2019,CUST-00546,10036674280_43676_43705_43698_credits,10.00%,1,947
10038296728_43676_43705_43698_credits_000001,10038296728,7/30/2019,8/28/2019,765,-65.74,credits,8/21/2019,CUST-00561,10038296728_43676_43705_43698_credits,10.00%,1,948
10039817548_43676_43705_43698_credits_000001,10039817548,7/30/2019,8/28/2019,1500,-128.88,credits,8/21/2019,CUST-00563,10039817548_43676_43705_43698_credits,10.00%,1,949
10041806182_43676_43705_43698_credits_000001,10041806182,7/30/2019,8/28/2019,1149,-98.72,credits,8/21/2019,CUST-00565,10041806182_43676_43705_43698_credits,10.00%,1,950
10042183227_43676_43706_43698_credits_000001,10042183227,7/30/2019,8/29/2019,1792,-154.13,credits,8/21/2019,CUST-00566,10042183227_43676_43706_43698_credits,10.00%,1,951
10042183938_43676_43706_43698_credits_000001,10042183938,7/30/2019,8/29/2019,749,-64.41,credits,8/21/2019,CUST-00566,10042183938_43676_43706_43698_credits,10.00%,1,952
10043242782_43676_43703_43698_credits_000001,10043242782,7/30/2019,8/26/2019,206,-17.64,credits,8/21/2019,CUST-00666,10043242782_43676_43703_43698_credits,10.00%,1,953
10044894227_43676_43704_43698_credits_000001,10044894227,7/30/2019,8/27/2019,619,-50.94,credits,8/21/2019,CUST-00581,10044894227_43676_43704_43698_credits,10.00%,1,954
10046368063_43676_43706_43698_credits_000001,10046368063,7/30/2019,8/29/2019,813,-69.92,credits,8/21/2019,CUST-00567,10046368063_43676_43706_43698_credits,10.00%,1,955
10046547013_43676_43703_43698_credits_000001,10046547013,7/30/2019,8/26/2019,424,-36.35,credits,8/21/2019,CUST-00671,10046547013_43676_43703_43698_credits,10.00%,1,956
10045474722_43677_43706_43698_credits_000001,10045474722,7/31/2019,8/29/2019,784,-66.97,credits,8/21/2019,CUST-00748,10045474722_43677_43706_43698_credits,10.00%,1,957
10013569107_43677_43705_43698_credits_000001,10013569107,7/31/2019,8/28/2019,244,-20.81,credits,8/21/2019,CUST-00684,10013569107_43677_43705_43698_credits,10.00%,1,958
10017242354_43677_43703_43698_credits_000001,10017242354,7/31/2019,8/26/2019,677,-54.96,credits,8/21/2019,CUST-00548,10017242354_43677_43703_43698_credits,10.00%,1,959
10035641462_43677_43705_43698_credits_000001,10035641462,7/31/2019,8/28/2019,230,-19.66,credits,8/21/2019,CUST-00489,10035641462_43677_43705_43698_credits,10.00%,1,960
10041342618_43677_43707_43698_credits_000001,10041342618,7/31/2019,8/30/2019,185,-15.3,credits,8/21/2019,CUST-00541,10041342618_43677_43707_43698_credits,10.00%,1,961
